FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUB-SECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3039,Investigations and Prosecutions,4033,Investigations,B 13,1,1682,Senior Legal Investigator,Annual,1,1,66684.00,66684.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3039,Investigations and Prosecutions,4033,Investigations,B 10,1,1601,Process Server,Annual,10,1,39624.00,396240.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3039,Investigations and Prosecutions,4033,Investigations,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,9060.00,9060.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3039,Investigations and Prosecutions,4033,Investigations,1 00,0,0011,Contract Wage Increment - Salary,Annual,0,0,2314.00,2314.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3039,Investigations and Prosecutions,4039,Legal Information,L 01,9,1643,Assistant Corporation Counsel,Annual,1,1,61980.00,61980.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3039,Investigations and Prosecutions,4039,Legal Information,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,1,1,89472.00,89472.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3039,Investigations and Prosecutions,4039,Legal Information,B 13,1,1617,Paralegal II,Annual,1,1,52320.00,52320.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3039,Investigations and Prosecutions,4039,Legal Information,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1206.00,1206.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3039,Investigations and Prosecutions,4039,Legal Information,1 00,0,0011,Contract Wage Increment - Salary,Annual,0,0,262.00,262.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3039,Investigations and Prosecutions,4041,Prosecutions,1 00,9,1656,City Prosecutor,Annual,1,1,139932.00,139932.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3039,Investigations and Prosecutions,4041,Prosecutions,L 01,9,1643,Assistant Corporation Counsel,Annual,1,1,61980.00,61980.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3039,Investigations and Prosecutions,4041,Prosecutions,L 01,9,1643,Assistant Corporation Counsel,Annual,1,1,60324.00,60324.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3039,Investigations and Prosecutions,4041,Prosecutions,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,1,1,111336.00,111336.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3039,Investigations and Prosecutions,4041,Prosecutions,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,1,1,113028.00,113028.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3039,Investigations and Prosecutions,4041,Prosecutions,B 12,1,0863,Legal Secretary,Annual,1,1,69888.00,69888.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3039,Investigations and Prosecutions,4041,Prosecutions,1 00,0,0011,Contract Wage Increment - Salary,Annual,0,0,349.00,349.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3045,Real Estate,0,,1 00,9,1650,Deputy Corporation Counsel,Annual,1,1,137076.00,137076.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3045,Real Estate,0,,L 01,9,1643,Assistant Corporation Counsel,Annual,1,1,68832.00,68832.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3045,Real Estate,0,,L 01,9,1643,Assistant Corporation Counsel,Annual,1,1,96264.00,96264.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3045,Real Estate,0,,L 01,9,1643,Assistant Corporation Counsel,Annual,1,1,58716.00,58716.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3045,Real Estate,0,,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,1,1,121752.00,121752.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3045,Real Estate,0,,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,1,1,109728.00,109728.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3045,Real Estate,0,,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,1,1,103788.00,103788.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3045,Real Estate,0,,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,1,1,102492.00,102492.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3045,Real Estate,0,,BX 15,10,1619,Supervising Paralegal,Annual,1,1,88812.00,88812.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3045,Real Estate,0,,B 13,1,1617,Paralegal II,Annual,1,1,88116.00,88116.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3045,Real Estate,0,,BX 13,10,0801,Executive Administrative Assistant I,Annual,1,1,67224.00,67224.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3045,Real Estate,0,,1 00,0,0011,Contract Wage Increment - Salary,Annual,0,0,441.00,441.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3046,Revenue Litigation,4021,Corporate Litigation,1 00,9,1652,Chief Assistant Corporation Counsel,Annual,1,1,124572.00,124572.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3046,Revenue Litigation,4021,Corporate Litigation,1 00,9,1650,Deputy Corporation Counsel,Annual,1,1,137076.00,137076.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3046,Revenue Litigation,4021,Corporate Litigation,L 01,9,1643,Assistant Corporation Counsel,Annual,1,1,60324.00,60324.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3046,Revenue Litigation,4021,Corporate Litigation,L 01,9,1643,Assistant Corporation Counsel,Annual,1,1,98712.00,98712.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3046,Revenue Litigation,4021,Corporate Litigation,L 01,9,1643,Assistant Corporation Counsel,Annual,2,1,57192.00,114384.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3046,Revenue Litigation,4021,Corporate Litigation,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,1,1,91068.00,91068.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3046,Revenue Litigation,4021,Corporate Litigation,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,1,1,106416.00,106416.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3046,Revenue Litigation,4021,Corporate Litigation,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,2,1,86376.00,172752.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3046,Revenue Litigation,4021,Corporate Litigation,B 13,1,1617,Paralegal II,Annual,1,1,69888.00,69888.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3046,Revenue Litigation,4021,Corporate Litigation,B 10,1,0831,Personal Computer Operator III,Annual,1,1,60780.00,60780.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3046,Revenue Litigation,4021,Corporate Litigation,BX 13,10,0801,Executive Administrative Assistant I,Annual,1,1,45240.00,45240.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3046,Revenue Litigation,4021,Corporate Litigation,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2300.00,2300.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3046,Revenue Litigation,4021,Corporate Litigation,1 00,0,0011,Contract Wage Increment - Salary,Annual,0,0,653.00,653.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,1 00,9,1652,Chief Assistant Corporation Counsel,Annual,1,1,124572.00,124572.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,L 01,9,1643,Assistant Corporation Counsel,Annual,2,1,60324.00,120648.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,L 01,9,1643,Assistant Corporation Counsel,Annual,1,1,96264.00,96264.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,L 01,9,1643,Assistant Corporation Counsel,Annual,1,1,66960.00,66960.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,L 01,9,1643,Assistant Corporation Counsel,Annual,2,1,57192.00,114384.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,1,1,99948.00,99948.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,1,1,103788.00,103788.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,1,1,101208.00,101208.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,4 00,9,1631,Law Clerk,Hourly,31613,0,13.82,436892.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,B 13,1,1617,Paralegal II,Annual,1,1,80328.00,80328.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,B 13,1,1617,Paralegal II,Annual,1,1,84072.00,84072.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,B 13,1,1617,Paralegal II,Annual,1,1,54864.00,54864.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,B 12,1,0863,Legal Secretary,Annual,1,1,73200.00,73200.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,B 12,1,0863,Legal Secretary,Annual,1,1,47688.00,47688.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,BX 10,20,0809,Executive Secretary I,Annual,1,1,47904.00,47904.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,BX 13,10,0801,Executive Administrative Assistant I,Annual,1,1,83940.00,83940.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,B 13,1,0308,Staff Assistant,Annual,1,1,66684.00,66684.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,B 13,1,0308,Staff Assistant,Annual,1,1,63024.00,63024.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,B 10,1,0302,Administrative Assistant II,Annual,1,1,55428.00,55428.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,B 10,1,0302,Administrative Assistant II,Annual,1,1,60780.00,60780.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,10753.00,10753.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3049,Collections  Ownership and Administrative Litigation,0,,1 00,0,0011,Contract Wage Increment - Salary,Annual,0,0,2929.00,2929.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,1 00,9,1652,Chief Assistant Corporation Counsel,Annual,1,1,129972.00,129972.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,1 00,9,1652,Chief Assistant Corporation Counsel,Annual,2,1,124572.00,249144.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,1 00,9,1650,Deputy Corporation Counsel,Annual,3,1,137076.00,411228.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,L 01,9,1643,Assistant Corporation Counsel,Annual,2,1,68832.00,137664.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,L 01,9,1643,Assistant Corporation Counsel,Annual,2,1,65196.00,130392.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,L 01,9,1643,Assistant Corporation Counsel,Annual,5,1,61980.00,309900.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,L 01,9,1643,Assistant Corporation Counsel,Annual,5,1,60324.00,301620.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,L 01,9,1643,Assistant Corporation Counsel,Annual,7,1,57192.00,400344.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,L 01,9,1643,Assistant Corporation Counsel,Annual,1,1,58716.00,58716.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,L 01,9,1643,Assistant Corporation Counsel,Annual,1,1,107748.00,107748.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,L 01,9,1643,Assistant Corporation Counsel,Annual,1,1,93840.00,93840.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,L 01,9,1643,Assistant Corporation Counsel,Annual,1,1,71976.00,71976.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,L 01,9,1643,Assistant Corporation Counsel,Annual,2,1,70380.00,140760.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,1,1,111336.00,111336.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,2,1,109728.00,219456.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,2,1,106416.00,212832.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,1,1,105084.00,105084.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,1,1,102492.00,102492.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,1,1,98712.00,98712.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,2,1,87900.00,175800.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,2,1,84864.00,169728.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,BX 15,10,1619,Supervising Paralegal,Annual,1,1,77280.00,77280.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,BX 15,10,1619,Supervising Paralegal,Annual,1,1,84780.00,84780.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,B 13,1,1617,Paralegal II,Annual,1,1,76656.00,76656.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,B 13,1,1617,Paralegal II,Annual,2,1,73200.00,146400.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,B 13,1,1617,Paralegal II,Annual,2,1,66684.00,133368.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,B 13,1,1617,Paralegal II,Annual,1,1,80328.00,80328.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,B 13,1,1617,Paralegal II,Annual,1,1,52320.00,52320.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,B 10,1,0875,Senior Legal Personal Computer Operator,Annual,1,1,66684.00,66684.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,B 12,1,0863,Legal Secretary,Annual,1,1,69888.00,69888.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,BX 13,10,0801,Executive Administrative Assistant I,Annual,1,1,70992.00,70992.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,6214.00,6214.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3125,Federal Civil Rights Litigation,0,,1 00,0,0011,Contract Wage Increment - Salary,Annual,0,0,3128.00,3128.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3144,Finance and Economic Development,0,,1 00,9,1650,Deputy Corporation Counsel,Annual,1,1,137076.00,137076.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3144,Finance and Economic Development,0,,L 01,9,1643,Assistant Corporation Counsel,Annual,1,1,107748.00,107748.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3144,Finance and Economic Development,0,,L 01,9,1643,Assistant Corporation Counsel,Annual,1,1,66960.00,66960.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3144,Finance and Economic Development,0,,L 01,9,1643,Assistant Corporation Counsel,Annual,1,1,89472.00,89472.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3144,Finance and Economic Development,0,,L 02,9,1641,Assistant Corporation Counsel Supervisor - Senior,Annual,1,1,108072.00,108072.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3144,Finance and Economic Development,0,,B 13,1,1617,Paralegal II,Annual,1,1,80328.00,80328.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3144,Finance and Economic Development,0,,B 13,1,1617,Paralegal II,Annual,2,1,73200.00,146400.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3144,Finance and Economic Development,0,,B 12,1,0863,Legal Secretary,Annual,1,1,66684.00,66684.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3144,Finance and Economic Development,0,,BX 13,10,0801,Executive Administrative Assistant I,Annual,1,1,67476.00,67476.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3144,Finance and Economic Development,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2079.00,2079.00
Local,31,DEPARTMENT OF LAW,0100,CORPORATE FUND,1005,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,3144,Finance and Economic Development,0,,1 00,0,0011,Contract Wage Increment - Salary,Annual,0,0,1467.00,1467.00
